mall,case_id,jan,maker,ai_name,query_id,query_label,query_text,api_param,hit_rank,hit_name,hit_price,hit_url,postage_or_ship,error,hit_count
rakuten,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,keyword,7,石原水産 食べるおだし 2種 かつお 50g まぐろ 35g 各5袋ずつ 計10袋セット ケース販売 かつおスライス 国産かつお使用 だし香る醤油仕立て 焼津産 ふわり仕上げ 燻しマグロ 和風素材 おつまみサラダトッピング,5280,https://item.rakuten.co.jp/lifucoco-shop/0764-011032/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
rakuten,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,keyword,8,食べるおだし まぐろ 35g 10袋セット だし香る醤油仕立て 美味しい プレゼント ギフト,4670,https://item.rakuten.co.jp/yukinosizuku/m-n-b09ld4yff5-10/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,1,,10
rakuten,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,keyword,9,食べるおだし かつお50g/まぐろ35g （各3袋×2種類）Topsellerオリジナル開封日シールセット おまけ付き 石原水産 冷奴 パスタ 卵かけご飯 おつまみ おやつ オードブル【在庫あり】,3200,https://item.rakuten.co.jp/zozo/oro10139/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
rakuten,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,keyword,10,食べるおだし まぐろ 35g 2袋 70g 送料無料 セット 石原水産 人気 話題 そのまま食べる 低カロリー おつまみ 肴 国産 なまり節 生利節 生節 鰹節 マグロ節 お試し おためし 出汁 卵かけご飯 パスタ サラダ 冷奴 オードブル に オススメ,1296,https://item.rakuten.co.jp/marusaya/41820_2/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,A,現行JAN,4906283045317,jan_code,1,石原水産 食べるおだし 【 まぐろ 】 140g (35g×4) 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,2095,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna-4.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,A,現行JAN,4906283045317,jan_code,2,石原水産 食べるおだし 【 まぐろ 】 70g (35g×2) 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,1188,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna-2.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,A,現行JAN,4906283045317,jan_code,3,食べるおだし まぐろ 35g 4袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,1950,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1212-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,A,現行JAN,4906283045317,jan_code,4,食べるおだし かつお 50g×3袋＋まぐろ 35g×3袋 計6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251120-1818.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,A,現行JAN,4906283045317,jan_code,5,食べるおだし まぐろ 35g 5袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2320,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1515-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,A,現行JAN,4906283045317,jan_code,6,食べるおだし まぐろ 35g 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,680,https://store.shopping.yahoo.co.jp/vape-land/jm251119-303-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,A,現行JAN,4906283045317,jan_code,7,食べるおだし かつお 50g＋まぐろ 35g 各1個セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,1080,https://store.shopping.yahoo.co.jp/vape-land/jm251120-606.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,A,現行JAN,4906283045317,jan_code,8,食べるおだし まぐろ 35g 6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1818-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,A,現行JAN,4906283045317,jan_code,9,石原水産 食べるおだし 【 まぐろ 】 35g お試し 1袋 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,742,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,A,現行JAN,4906283045317,jan_code,10,食べるおだし まぐろ 石原水産 鮪 マグロ だし 美味しい おつまみ（35g×10袋セット） 爆買,5150,https://store.shopping.yahoo.co.jp/yukino-sizuku/m-n-b09ld4yff5-10.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,B,JANをキーワード,4906283045317,query,1,石原水産 食べるおだし 【 まぐろ 】 140g (35g×4) 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,2095,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna-4.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,B,JANをキーワード,4906283045317,query,2,食べるおだし かつお 50g×3袋＋まぐろ 35g×3袋 計6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251120-1818.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,B,JANをキーワード,4906283045317,query,3,食べるおだし まぐろ 石原水産 鮪 マグロ だし 美味しい おつまみ（35g×10袋セット） 爆買,5150,https://store.shopping.yahoo.co.jp/yukino-sizuku/m-n-b09ld4yff5-10.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,B,JANをキーワード,4906283045317,query,4,石原水産 食べるおだし 【 まぐろ 】 70g (35g×2) 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,1188,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna-2.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,B,JANをキーワード,4906283045317,query,5,食べるおだし まぐろ 35g 5袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2320,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1515-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,B,JANをキーワード,4906283045317,query,6,食べるおだし まぐろ 35g 4袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,1950,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1212-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,B,JANをキーワード,4906283045317,query,7,食べるおだし まぐろ 35g 6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1818-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,B,JANをキーワード,4906283045317,query,8,食べるおだし かつお 50g＋まぐろ 35g 各1個セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,1080,https://store.shopping.yahoo.co.jp/vape-land/jm251120-606.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,B,JANをキーワード,4906283045317,query,9,石原水産 食べるおだし 【 まぐろ 】 35g お試し 1袋 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,742,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,B,JANをキーワード,4906283045317,query,10,食べるおだし まぐろ 35g 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,680,https://store.shopping.yahoo.co.jp/vape-land/jm251119-303-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,1,石原水産 食べるおだし 【 まぐろ 】 140g (35g×4) 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,2095,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna-4.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,2,食べるおだし かつお 50g×3袋＋まぐろ 35g×3袋 計6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251120-1818.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,3,食べるおだし まぐろ 石原水産 鮪 マグロ だし 美味しい おつまみ（35g×10袋セット） 爆買,5150,https://store.shopping.yahoo.co.jp/yukino-sizuku/m-n-b09ld4yff5-10.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,4,石原水産 食べるおだし 2種セット ［まぐろ:かつお 各1袋］ お試し 食べ比べ 味付き 削り節 そのまま食べる おつまみ 「食べるおだし2種セット」 JC 爆買,1185,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-assort2.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,5,食べるおだし まぐろ 35g 6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1818-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,6,石原水産 食べるおだし 2種セット×2 ［まぐろ:かつお 各2袋］  食べ比べ 味付き 削り節 そのまま食べる おつまみ 「食べるおだし2種セット×2」 JC 爆買,2098,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-assort4.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,7,石原水産 食べるおだし 【 まぐろ 】 70g (35g×2) 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,1188,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna-2.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,8,食べるおだし まぐろ 35g 4袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,1950,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1212-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,9,食べるおだし まぐろ 35g 5袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2320,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1515-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,C,AI商品名,食べるおだし（まぐろ）35ｇ,query,10,石原水産 食べるおだし 【 まぐろ 】 35g お試し 1袋 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,742,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,1,石原水産 食べるおだし 【 まぐろ 】 140g (35g×4) 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,2095,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna-4.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,2,石原水産 食べるおだし 2種セット ［まぐろ:かつお 各1袋］ お試し 食べ比べ 味付き 削り節 そのまま食べる おつまみ 「食べるおだし2種セット」 JC 爆買,1185,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-assort2.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,3,石原水産 食べるおだし 2種セット×2 ［まぐろ:かつお 各2袋］  食べ比べ 味付き 削り節 そのまま食べる おつまみ 「食べるおだし2種セット×2」 JC 爆買,2098,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-assort4.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,4,石原水産 食べるおだし 【 まぐろ 】 70g (35g×2) 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,1188,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna-2.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,5,食べるおだし まぐろ 石原水産 鮪 マグロ だし 美味しい おつまみ（35g×10袋セット） 爆買,5150,https://store.shopping.yahoo.co.jp/yukino-sizuku/m-n-b09ld4yff5-10.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,6,食べるおだし かつお 50g×3袋＋まぐろ 35g×3袋 計6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251120-1818.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,7,石原水産 食べるおだし 【 まぐろ 】 35g お試し 1袋 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,742,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,8,食べるおだし まぐろ 35g 6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1818-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,9,食べるおだし まぐろ 35g 4袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,1950,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1212-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,D,メーカー+商品名,石原水産 食べるおだし（まぐろ）35ｇ,query,10,食べるおだし まぐろ 35g 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,680,https://store.shopping.yahoo.co.jp/vape-land/jm251119-303-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,1,石原水産 食べるおだし 【 まぐろ 】 140g (35g×4) 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,2095,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna-4.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,2,石原水産 食べるおだし 2種セット ［まぐろ:かつお 各1袋］ お試し 食べ比べ 味付き 削り節 そのまま食べる おつまみ 「食べるおだし2種セット」 JC 爆買,1185,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-assort2.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,3,石原水産 食べるおだし 2種セット×2 ［まぐろ:かつお 各2袋］  食べ比べ 味付き 削り節 そのまま食べる おつまみ 「食べるおだし2種セット×2」 JC 爆買,2098,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-assort4.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,4,石原水産 食べるおだし 【 まぐろ 】 70g (35g×2) 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,1188,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna-2.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,5,食べるおだし まぐろ 石原水産 鮪 マグロ だし 美味しい おつまみ（35g×10袋セット） 爆買,5150,https://store.shopping.yahoo.co.jp/yukino-sizuku/m-n-b09ld4yff5-10.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,6,食べるおだし かつお 50g×3袋＋まぐろ 35g×3袋 計6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251120-1818.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,7,石原水産 食べるおだし 【 まぐろ 】 35g お試し 1袋 味付き 削り節 そのまま食べる おつまみ おやつ トッピング アレンジ 「食べるおだしまぐろ」 JC 爆買,742,https://store.shopping.yahoo.co.jp/gyu-kokodake/taberuodashi-tuna.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,8,食べるおだし まぐろ 35g 6袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,2640,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1818-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,9,食べるおだし まぐろ 35g 4袋セット 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,1950,https://store.shopping.yahoo.co.jp/vape-land/jm251119-1212-1.html,2,,10
yahoo,maguro,4906283045317,石原水産,食べるおだし（まぐろ）35ｇ,E,短い核,石原水産 食べるおだし まぐろ 35g,query,10,食べるおだし まぐろ 35g 石原水産 削り節 スライス 鰹節 味付なまりぶし削り 出汁 和食,680,https://store.shopping.yahoo.co.jp/vape-land/jm251119-303-1.html,2,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,A,現行JAN,4906283047410,keyword,1,食べるおだし ぶり 40g 2袋 80g 送料無料 セット 石原水産 人気 話題 そのまま食べる 低カロリー おつまみ 肴 国産 なまり節 生利節 生節 鰹節 ブリ節 鰤 お試し おためし 出汁 卵かけご飯 パスタ サラダ 冷奴 オードブル に オススメ,1296,https://item.rakuten.co.jp/marusaya/41830_2/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,A,現行JAN,4906283047410,keyword,2,石原水産 食べるおだし ぶり(鰤) 40gx4袋セット 国産ぶり使用 生姜醤油仕立て 焼津 酒のおつまみ 珍味 魚介 海鮮 乾物 干物 おやつ お茶請け 晩酌 家飲み チャック付き袋入り FBAメール便発送,2160,https://item.rakuten.co.jp/lifucoco-shop/0764-012578/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,A,現行JAN,4906283047410,keyword,3,食べるおだし ぶり 40g 1袋 石原水産 人気 話題 そのまま食べる 低カロリー おつまみ 肴 国産 なまり節 生利節 生節 鰹節 ブリ節 鰤 お試し おためし 出汁 卵かけご飯 パスタ サラダ 冷奴 オードブル に オススメ,648,https://item.rakuten.co.jp/marusaya/41830/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,1,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,A,現行JAN,4906283047410,keyword,4,（賞味期限2026/7/12まで 在庫処分セール中） 石原水産 食べるおだし ぶり(鰤) 40g×2袋セット 国産ぶり使用 生姜醤油仕立て 酒のおつまみ 焼津 乾物 干物 チャック付き袋入り （※メール便）,1070,https://item.rakuten.co.jp/lifucoco-shop/zaiko-20260603/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,A,現行JAN,4906283047410,keyword,5,"【送料無料】石原水産 食べるおだし (40gx2袋, 鰤ぶり)",1588,https://item.rakuten.co.jp/sinasahismile/b0dwdmmmlq/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,A,現行JAN,4906283047410,keyword,6,"【送料無料】石原水産 食べるおだし (40gx2袋, 鰤ぶり)",1588,https://item.rakuten.co.jp/slife/b0dwdmmmlq/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,A,現行JAN,4906283047410,keyword,7,（賞味期限2026/7/12まで 在庫処分セール中） 石原水産 食べるおだし ぶり(鰤) 40g 国産ぶり使用 生姜醤油仕立て 酒のおつまみ 焼津 乾物 干物 チャック付き袋入り （※メール便）,648,https://item.rakuten.co.jp/lifucoco-shop/zaiko-20260604/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,A,現行JAN,4906283047410,keyword,8,"【送料無料】石原水産 食べるおだし (40gx2袋, 鰤ぶり)",1588,https://item.rakuten.co.jp/fordear-nizimusubi/b0dwdmmmlq/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,A,現行JAN,4906283047410,keyword,9,"【送料無料】石原水産 食べるおだし (40gx2袋, 鰤ぶり)",1588,https://item.rakuten.co.jp/bousai-outdoor/b0dwdmmmlq/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,A,現行JAN,4906283047410,keyword,10,石原水産 食べるおだし 3種アソート 酒のおつまみ 各5袋 計15袋 かつお まぐろ ぶり 国産魚使用 だし香る醤油仕立て 生姜醤油仕立て 焼津製造 乾物 干物 おつまみ 酒の肴 おやつ ギフト 手土産 FBA宅配便発送,7280,https://item.rakuten.co.jp/lifucoco-shop/0764-012590/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,B,JANをキーワード,4906283047410,keyword,1,食べるおだし ぶり 40g 2袋 80g 送料無料 セット 石原水産 人気 話題 そのまま食べる 低カロリー おつまみ 肴 国産 なまり節 生利節 生節 鰹節 ブリ節 鰤 お試し おためし 出汁 卵かけご飯 パスタ サラダ 冷奴 オードブル に オススメ,1296,https://item.rakuten.co.jp/marusaya/41830_2/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,B,JANをキーワード,4906283047410,keyword,2,石原水産 食べるおだし ぶり(鰤) 40gx4袋セット 国産ぶり使用 生姜醤油仕立て 焼津 酒のおつまみ 珍味 魚介 海鮮 乾物 干物 おやつ お茶請け 晩酌 家飲み チャック付き袋入り FBAメール便発送,2160,https://item.rakuten.co.jp/lifucoco-shop/0764-012578/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,B,JANをキーワード,4906283047410,keyword,3,食べるおだし ぶり 40g 1袋 石原水産 人気 話題 そのまま食べる 低カロリー おつまみ 肴 国産 なまり節 生利節 生節 鰹節 ブリ節 鰤 お試し おためし 出汁 卵かけご飯 パスタ サラダ 冷奴 オードブル に オススメ,648,https://item.rakuten.co.jp/marusaya/41830/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,1,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,B,JANをキーワード,4906283047410,keyword,4,（賞味期限2026/7/12まで 在庫処分セール中） 石原水産 食べるおだし ぶり(鰤) 40g×2袋セット 国産ぶり使用 生姜醤油仕立て 酒のおつまみ 焼津 乾物 干物 チャック付き袋入り （※メール便）,1070,https://item.rakuten.co.jp/lifucoco-shop/zaiko-20260603/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,B,JANをキーワード,4906283047410,keyword,5,"【送料無料】石原水産 食べるおだし (40gx2袋, 鰤ぶり)",1588,https://item.rakuten.co.jp/sinasahismile/b0dwdmmmlq/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
rakuten,buri,4906283047410,石原水産,食べるおだし（ぶり）40ｇ,B,JANをキーワード,4906283047410,keyword,6,"【送料無料】石原水産 食べるおだし (40gx2袋, 鰤ぶり)",1588,https://item.rakuten.co.jp/slife/b0dwdmmmlq/?rafcid=wsc_i_is_30b94a1c-af04-4b47-a64c-939a9eca2ecf,0,,10
